#TYPE System.Data.DataRow
"FileName","ARCH","ASLR","DEP","Authenticode","StrongNaming","SafeSEH","ControlFlowGuard"
"C:\windows\SysWOW64\tcmsetup.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tcpipcfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tcpmib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tcpmonui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TCPSVCS.EXE","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tdh.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TEEManagement.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TempSignedLicenseExchangeTask.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\termmgr.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tetheringclient.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TextInputFramework.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TextInputMethodFormatter.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\themecpl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\themeui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\threadpoolwinrt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\thumbcache.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ThumbnailExtractionHost.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TileDataRepository.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TimeDateMUICallback.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\timeout.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tlscsp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tokenbinding.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TokenBroker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TokenBrokerCookies.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TokenBrokerUI.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TpmCertResources.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\tpmcompc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TpmCoreProvisioning.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TpmInit.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tquery.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tracerpt.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TRACERT.EXE","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\traffic.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TrustedSignalCredProv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tsbyuv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tsgqec.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tsmf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TSpkg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TSTheme.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TSWorkspace.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TsWpfWrp.exe","I386","True","False","True","True","N/A","False"
"C:\windows\SysWOW64\ttdinject.exe","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\ttdloader.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\ttdloaderwow64.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\ttdplm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ttdrecord.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ttdrecordcpu.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ttdwriter.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TtlsAuth.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TtlsCfg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\TtlsExt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tttracer.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tvratings.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\twext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\twinapi.appcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\twinapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\twinui.appcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\twinui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\txflog.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\txfw32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\typelib.dll","Unknown Format","Unknown Format","Unknown Format","Unknown Format","Unknown Format","Unknown Format","Unknown Format"
"C:\windows\SysWOW64\typeperf.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tzautoupdate.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\tzres.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\tzutil.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ucmhc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ucrtbase.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ucrtbased.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ucrtbase_clr0400.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\udhisapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uexfat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ufat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UiaManager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UIAnimation.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UIAutomationCore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uicom.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UIManagerBrokerps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uireng.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UIRibbon.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ulib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\umdmxfrm.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\umpdc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\unenrollhook.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\unimdmat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uniplat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Unistore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\unlodctr.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\unregmp2.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\untfs.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\updatepolicy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\upnp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\upnpcont.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\upnphost.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uReFS.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uReFSv1.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\ureg.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\url.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\urlmon.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usbceip.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usbperf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usbui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\user.exe","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\user32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserAccountBroker.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserAccountControlSettings.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserAccountControlSettings.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\useractivitybroker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usercpl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDataAccessRes.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\UserDataAccountApis.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDataLanguageUtil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDataPlatformHelperUtil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDataTimeUtil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDataTypeHelperUtil.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDeviceRegistration.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserDeviceRegistration.Ngc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\userenv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\userinit.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\userinitext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserLanguageProfileCallback.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usermgrcli.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UserMgrProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usoapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\usp10.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\ustprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\utildll.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Utilman.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uudf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\UXInit.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uxlib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\uxlibres.dll","I386","True","True","True","N/A","N/A","False"
"C:\windows\SysWOW64\uxtheme.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VAN.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Vault.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vaultcli.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vbajet32.dll","I386","False","False","True","N/A","False","False"
"C:\windows\SysWOW64\vbscript.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vcamp120.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vcamp140.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vcamp140d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VCardParser.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vccorlib120.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vccorlib140.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vccorlib140d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vcomp120.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vcomp140.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vcomp140d.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vcruntime140.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vcruntime140d.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vcruntime140_clr0400.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vdmdbg.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\vds_ps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\verclsid.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\verifier.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\verifiergui.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\version.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfbasics.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfcompat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfcuzz.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\vfluapriv.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfnet.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\vfntlmless.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\vfnws.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfprint.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\vfprintpthelper.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfrdvcompat.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vfwwdm32.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VIDRESZR.DLL","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\virtdisk.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vmnat.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vmnetdhcp.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VoiceActivationManager.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VoipRT.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vpnikeapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vrfcore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VscMgrPS.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vscover160.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\VSD3DRefDebug.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VSD3DWARPDebug.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VsGraphicsCapture.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VsGraphicsDesktopEngine.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VsGraphicsExperiment.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VsGraphicsHelper.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\VsGraphicsProxyStub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VsGraphicsRemoteEngine.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vsjitdebugger.exe","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vsocklib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VSPerf160.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\vssapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vsstrace.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vss_ps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vulkan-1-999-0-0-0.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vulkan-1.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vulkaninfo-1-999-0-0-0.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\vulkaninfo.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\VXPLib.dll","I386","False","False","False","N/A","False","False"
"C:\windows\SysWOW64\w32tm.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\w32topl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WABSyncProvider.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\waitfor.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WalletBackgroundServiceProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WalletProxy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wamregps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wavemsp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wbemcomn.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wcmapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WcnApi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wcnwiz.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wdc.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wdi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wdigest.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wdscore.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\webauthn.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WebcamUi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\webcheck.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WebClnt.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\webio.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\webplatstorageserver.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\webservices.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Websocket.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wecapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wecutil.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wer.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\werdiagcontroller.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\weretw.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WerFault.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WerFaultSecure.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wermgr.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\werui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wevtapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wevtfwd.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wevtutil.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wextract.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wfapigp.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wfdprov.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WfHC.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\where.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\whhelper.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\whoami.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiaacmgr.exe","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiaaut.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiadefui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiadss.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiascanprofiles.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiashext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wiatrace.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\WibuCm32.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\wibucmJNI.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\WibuXpm4J32.dll","I386","True","True","True","N/A","True","False"
"C:\windows\SysWOW64\WiFiDisplay.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wimgapi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\win32u.dll","I386","True","True","True","N/A","N/A","True"
"C:\windows\SysWOW64\winbio.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\winbioext.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\winbrand.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wincorlib.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wincredprovider.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\wincredui.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.AccountsControl.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.AI.MachineLearning.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.AI.MachineLearning.Preview.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Background.SystemEventsBroker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Background.TimeBroker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Core.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\windows.applicationmodel.datatransfer.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.LockScreen.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Store.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Store.Preview.DOSettings.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Store.TestingFramework.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.ApplicationModel.Wallet.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Cortana.ProxyStub.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Data.Pdf.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.AllJoyn.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Background.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Background.ps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Bluetooth.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Custom.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Custom.ps.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Enumeration.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Haptics.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.HumanInterfaceDevice.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Lights.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.LowLevel.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Midi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Perception.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Picker.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.PointOfService.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Portable.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Printers.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Printers.Extensions.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Radios.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Scanners.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Sensors.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.SerialCommunication.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.SmartCards.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.SmartCards.Phone.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.Usb.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.WiFi.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Devices.WiFiDirect.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Energy.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Gaming.Input.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Gaming.Preview.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Gaming.UI.GameBar.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Gaming.XboxLive.Storage.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Globalization.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Globalization.Fontgroups.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Globalization.PhoneNumberFormatting.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Display.BrightnessOverride.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Display.DisplayEnhancementOverride.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Printing.3D.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Printing.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Printing.Workflow.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Graphics.Printing.Workflow.Native.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Internal.Bluetooth.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Internal.Devices.Sensors.dll","I386","True","True","True","N/A","True","True"
"C:\windows\SysWOW64\Windows.Internal.Graphics.Display.DisplayColorManagement.dll","I386","True","True","True","N/A","True","True"
